clean_body,agent,source,pr_type,closed_at,state,detected_lang,merged_at,id_pr,created_at,friction_score,sentiment_label,sentiment_model_used,is_negative,dominant_emotion,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_sadness,emotion_surprise,emotion_neutral,negative_emotion_score,friction_category,is_merged,timestamp,created_time,merged_time,time_to_merge_hours,is_human
graph related features are not enabled yet. Might be better to remove them at the moment. @devin-ai-integration,Devin,comment,docs,2025-07-13 06:48:35+00:00,closed,EN,2025-07-13T06:48:35Z,3226188839,,0.5030633211135864,negative,EN,True,neutral,0.010713179595768452,0.0031873418483883142,0.005832648370414972,0.007223270367830992,0.17318491637706757,0.049411021173000336,0.7504476308822632,0.048229521547909826,Code Style,1,,,2025-07-13 06:48:35+00:00,,False
Just this single spec that was about freelancer signup!,Devin,comment,refactor,2025-05-23 21:46:40+00:00,closed,EN,2025-05-23T21:46:40Z,3086723569,,0.11334269493818283,neutral,EN,False,neutral,0.027501430362462997,0.008195584639906883,0.002308933064341545,0.009584605693817139,0.002888957504183054,0.2039477825164795,0.7455727458000183,0.01022372639272362,N/A,1,,,2025-05-23 21:46:40+00:00,,False
nit: lets top level import this as sanitize_collection_name is pretty small.,Devin,comment,fix,2025-03-26 15:07:15+00:00,closed,EN,2025-03-26T15:07:15Z,2914582204,,0.0923285186290741,neutral,EN,False,neutral,0.004136061295866966,0.002343813655897975,0.0012373371282592416,0.013029267080128193,0.012477037496864796,0.0572659894824028,0.9095105528831482,0.005048562394222245,N/A,1,,,2025-03-26 15:07:15+00:00,,False
This code is irrelevant here as only version checking should be performed here.,Devin,comment,feat,2025-01-18 18:55:39+00:00,closed,EN,2025-01-18T18:55:39Z,2794323375,,0.7118828892707825,negative,EN,True,neutral,0.013142473995685577,0.013678704388439655,0.002305637113749981,0.0027588477823883295,0.005075928755104542,0.0076567684300243855,0.9553816318511963,0.008550686063244939,Testing,1,,,2025-01-18 18:55:39+00:00,,False
[CODE] should be set as default value.,Devin,comment,feat,2025-01-18 18:55:39+00:00,closed,EN,2025-01-18T18:55:39Z,2794323375,,0.09280567616224289,neutral,EN,False,neutral,0.014310871250927448,0.016833214089274406,0.0028408593498170376,0.0015601797495037317,0.0056063104420900345,0.012112859636545181,0.9467356204986572,0.009897813783027232,N/A,1,,,2025-01-18 18:55:39+00:00,,False
[CODE] should be set as default value.,Devin,comment,feat,2025-01-18 18:55:39+00:00,closed,EN,2025-01-18T18:55:39Z,2794323375,,0.09280567616224289,neutral,EN,False,neutral,0.014310871250927448,0.016833214089274406,0.0028408593498170376,0.0015601797495037317,0.0056063104420900345,0.012112859636545181,0.9467356204986572,0.009897813783027232,N/A,1,,,2025-01-18 18:55:39+00:00,,False
"Similar to the existing integrations, this code section should be refactored to define the methods outside within the scope of the [CODE] directly. Then use this condition to yield partial results using a generator function.",Devin,comment,feat,2025-01-18 18:55:39+00:00,closed,EN,2025-01-18T18:55:39Z,2794323375,,0.03889330476522446,neutral,EN,False,neutral,0.008342874236404896,0.007276142481714487,0.0018063003662973642,0.0024707370903342962,0.002675525611266494,0.013008675538003445,0.9644196629524231,0.00502521067392081,N/A,1,,,2025-01-18 18:55:39+00:00,,False
Return type should always be [CODE] and so this method requires refactoring.,Devin,comment,feat,2025-01-18 18:55:39+00:00,closed,EN,2025-01-18T18:55:39Z,2794323375,,0.1308669149875641,neutral,EN,False,neutral,0.005604514852166176,0.006313957739621401,0.0018175054574385285,0.002387865213677287,0.005239257123321295,0.01604623720049858,0.9625906348228455,0.00474380879313685,N/A,1,,,2025-01-18 18:55:39+00:00,,False
Accumulate data as a string instead of a list since large chunks can lead to higher memory consumption.,Devin,comment,feat,2025-01-18 18:55:39+00:00,closed,EN,2025-01-18T18:55:39Z,2794323375,,0.22089780867099762,neutral,EN,False,neutral,0.05191514268517494,0.12962950766086578,0.007856186479330063,0.0014539441326633096,0.013828041963279247,0.008504768833518028,0.7868123650550842,0.05080721969716251,N/A,1,,,2025-01-18 18:55:39+00:00,,False
@masutaka Could you review this decision?,Devin,comment,feat,2025-07-07 04:32:54+00:00,closed,EN,2025-07-07T04:32:53Z,3202263196,,0.28800949454307556,neutral,EN,False,neutral,0.013803917914628983,0.001174550736322999,0.008113300427794456,0.006451305467635393,0.06418804079294205,0.19437956809997559,0.7118893265724182,0.02181995246792212,N/A,1,,,2025-07-07 04:32:53+00:00,,False
"nits If you plan to add similar data inserts again in the future, I’d recommend wrapping them in a [CODE] transaction and using [CODE] to fetch the inserted IDs instead of hardcoding them. <details><summary></summary> That way, you can avoid relying on fixed IDs and ensure the data stays consistent even if something fails in the middle of the process. Example for future reference: [CODE_BLOCK] </details> No need to change anything this time, just something to keep in mind when adding this kind of data setup again!",Devin,comment,fix,2025-03-28 02:36:57+00:00,closed,EN,2025-03-28T02:36:57Z,2952650167,,0.034051623195409775,neutral,EN,False,neutral,0.012682527303695679,0.010584109462797642,0.0032672579400241375,0.0034784027375280857,0.004363737069070339,0.007376173045486212,0.958247721195221,0.007724407943896949,N/A,1,,,2025-03-28 02:36:57+00:00,,False
please use times function,Devin,comment,docs,2025-03-23 07:17:16+00:00,closed,EN,2025-03-23T07:17:16Z,2924044208,,0.06859522312879562,neutral,EN,False,neutral,0.015338374301791191,0.007888823747634888,0.011833366006612778,0.0022027327213436365,0.044454414397478104,0.018067875877022743,0.9002144932746887,0.01987874461337924,N/A,1,,,2025-03-23 07:17:16+00:00,,False
Create a const for [CODE],Devin,comment,feat,2025-05-07 13:14:51+00:00,closed,EN,2025-05-07T13:14:51Z,3044310536,,0.03875334560871124,neutral,EN,False,neutral,0.009362039156258106,0.004543757066130638,0.001857046619988978,0.0025169916916638613,0.004246517084538937,0.0233481265604496,0.9541255831718445,0.005002339981729165,N/A,1,,,2025-05-07 13:14:51+00:00,,False
"CI threw an error because extract-supabase-service-key.sh didn't have execute permission, so I added it.",Devin,comment,feat,2025-04-11 11:12:06+00:00,closed,EN,2025-04-11T11:12:06Z,2985471045,,0.7867782711982727,negative,EN,True,neutral,0.013191393576562405,0.010415585711598396,0.0026992030907422304,0.0017135104862973094,0.03732423111796379,0.028224563226103783,0.9064315557479858,0.015907603374216706,Security,1,,,2025-04-11 11:12:06+00:00,,False
[CODE_BLOCK] Same with RestSchema,Devin,comment,feat,2025-04-22 16:30:40+00:00,closed,EN,2025-04-22T16:30:40Z,3011464215,,0.03618917241692543,neutral,EN,False,neutral,0.010799690149724483,0.010589058510959148,0.0029775905422866344,0.0026337127201259136,0.005780459381639957,0.054218802601099014,0.9130006432533264,0.007536699646152556,N/A,1,,,2025-04-22 16:30:40+00:00,,False
"coinbase transactions should be removed from transactions controller, right?",Devin,comment,feat,2025-07-08 20:27:03+00:00,closed,EN,2025-07-08T20:27:03Z,3171931827,,0.30771395564079285,neutral,EN,False,neutral,0.10045737773180008,0.042214956134557724,0.00897157657891512,0.0017003038665279746,0.013674397952854633,0.01936531253159046,0.8136159777641296,0.04132957709953189,N/A,1,,,2025-07-08 20:27:03+00:00,,False
Remove Float16 and Float32 for atan2,Devin,comment,feat,2025-04-11 17:27:28+00:00,closed,EN,2025-04-11T17:27:28Z,2989093783,,0.4189132750034332,neutral,EN,False,neutral,0.010931639932096004,0.005737971514463425,0.0034523948561400175,0.006051769945770502,0.015094390138983727,0.046710412949323654,0.9120213985443115,0.008804099110420793,N/A,1,,,2025-04-11 17:27:28+00:00,,False
You need to use [CODE] to install just. Otherwise it is going to fail because of the pinned Rust version in rust-toolchain file,Devin,comment,build,2025-04-09 03:13:59+00:00,closed,EN,2025-04-09T03:13:59Z,2981389542,,0.556111752986908,negative,EN,True,neutral,0.024807192385196686,0.025872180238366127,0.019747218117117882,0.0016623747069388628,0.08253268897533417,0.03309301659464836,0.8122853636741638,0.038239819929003716,Security,1,,,2025-04-09 03:13:59+00:00,,False
use the go libs for time,Devin,comment,feat,2025-05-27 16:22:49+00:00,closed,EN,,3034811249,,0.3033899962902069,neutral,EN,False,neutral,0.006000659428536892,0.004129467066377401,0.002267206320539117,0.0023976864758878946,0.008944994769990444,0.015508216805756092,0.9607517719268799,0.005335581896360964,N/A,0,,,,,False
"it's only used once, maybe just specify the path directly in the function call below",Devin,comment,feat,2025-06-14 21:16:42+00:00,closed,EN,2025-06-14T21:16:42Z,3140239245,,0.03592926636338234,neutral,EN,False,neutral,0.0046562920324504375,0.0023245010524988174,0.001054322929121554,0.0023852118756622076,0.0018949068617075682,0.01193107571452856,0.975753664970398,0.0024825057189445943,N/A,1,,,2025-06-14 21:16:42+00:00,,False
should come from TS instead of react,Devin,comment,refactor,2025-05-22 13:16:15+00:00,closed,EN,2025-05-22T13:16:15Z,3083204365,,0.13879568874835968,neutral,EN,False,anger,0.382496178150177,0.007893450558185577,0.032170895487070084,0.0036550075747072697,0.1467301845550537,0.06050492823123932,0.36654937267303467,0.1423226771876216,N/A,1,,,2025-05-22 13:16:15+00:00,,False
"update with gemma3, deepseek-r1:32b, devstral:latest, qwen2.5vl:32b",Devin,comment,feat,2025-06-25 19:13:32+00:00,closed,EN,2025-06-25T19:13:32Z,3156457181,,0.035162970423698425,neutral,EN,False,neutral,0.0036857014056295156,0.0016320726135745645,0.0019636356737464666,0.012360566295683384,0.02086797170341015,0.07448981702327728,0.8850002884864807,0.007037345349090174,N/A,1,,,2025-06-25 19:13:32+00:00,,False
"@claude Please do not commit [feat: add no-unescaped-curly-in-template ESLint rule](https://github.com/liam-hq/liam/pull/2204/commits/38b0ad1a8c2ab7400c8831111f024f3d9de2d2fc) to this branch. Create a separate branch for it, checked out from main.",Devin,comment,feat,2025-07-15 07:02:31+00:00,closed,EN,,3174718645,,0.5686228275299072,negative,EN,True,neutral,0.006864424794912338,0.0026051062159240246,0.0030426050070673227,0.0028518750332295895,0.025758888572454453,0.02887197770178318,0.9300051331520081,0.009567756147589535,Code Style,0,,,,,False
thx! that is maybe 404 error now,Devin,comment,refactor,2025-06-05 03:40:15+00:00,closed,EN,2025-06-05T03:40:15Z,3119644558,,0.21717897057533264,neutral,EN,False,surprise,0.01645282655954361,0.00877438485622406,0.004794351290911436,0.010275033302605152,0.11579663306474686,0.6234536170959473,0.220453143119812,0.03645454894285649,N/A,1,,,2025-06-05 03:40:15+00:00,,False
Numbered list is useless because there is no step 2,Devin,comment,docs,2025-01-15 17:42:43+00:00,closed,EN,2025-01-15T17:42:43Z,2766513428,,0.8373889923095703,negative,EN,True,neutral,0.056574515998363495,0.16982144117355347,0.012481428682804108,0.004224495030939579,0.22817203402519226,0.03098209947347641,0.4977439343929291,0.11676235496997833,Logic,1,,,2025-01-15 17:42:43+00:00,,False
"Since executeQuery is also from a package, my understanding is that unexpected errors won't occur—so I'll remove the try-catch block. Ideally, executeQuery should be designed not to throw exceptions and instead return structured results indicating success or failure. @claude Can you remove the try-catch block?",Devin,comment,feat,2025-06-25 08:21:13+00:00,closed,EN,2025-06-25T08:21:13Z,3158683531,,0.132338747382164,neutral,EN,False,neutral,0.03707342967391014,0.0007303387392312288,0.03455079346895218,0.012181132100522518,0.02516346424818039,0.35010772943496704,0.5401930809020996,0.024379506532568485,N/A,1,,,2025-06-25 08:21:13+00:00,,False
"Looks good, let's add this to [CODE] type instead.",Devin,comment,fix,2025-03-06 12:50:16+00:00,closed,EN,,2900058289,,0.003800238249823451,positive,EN,False,neutral,0.009480086155235767,0.01041202712804079,0.0012219235068187118,0.3394324481487274,0.0049965837970376015,0.019201673567295074,0.6152552962303162,0.006527655146783218,N/A,0,,,,,False
"In order for Popovers to show up inside the Modals (dialogs), I need to add a ref attribute to our Modal.tsx. (Also on the list of things that need to be migrated)",Devin,comment,refactor,2025-04-18 19:50:18+00:00,closed,EN,2025-04-18T19:50:18Z,2989797052,,0.08667893707752228,neutral,EN,False,neutral,0.005879733711481094,0.0045338342897593975,0.0023782590869814157,0.002768303267657757,0.005673284642398357,0.033655472099781036,0.9451111555099487,0.004616277932655066,N/A,1,,,2025-04-18 19:50:18+00:00,,False
Can we set this as just a JS field instead of attribute? Or store a set of rendered elements in this class? (whichever is more conventional),Devin,comment,feat,2025-06-18 22:43:52+00:00,closed,EN,2025-06-18T22:43:52Z,3144610758,,0.054459381848573685,neutral,EN,False,neutral,0.00857798382639885,0.012985311448574066,0.001909641083329916,0.0021015729289501905,0.00346828019246459,0.015980836004018784,0.9549763798713684,0.006735304137691855,N/A,1,,,2025-06-18 22:43:52+00:00,,False
Send this in the authorization header instead of json,Devin,comment,feat,2025-06-18 22:43:52+00:00,closed,EN,2025-06-18T22:43:52Z,3144610758,,0.20688170194625854,neutral,EN,False,neutral,0.007086229510605335,0.006517631001770496,0.002997920149937272,0.001782391220331192,0.0037203587125986814,0.012642735615372658,0.9652527570724487,0.005080534843727946,N/A,1,,,2025-06-18 22:43:52+00:00,,False
Generate the subject with AI like we do for chat conversations,Devin,comment,feat,2025-06-18 22:43:52+00:00,closed,EN,2025-06-18T22:43:52Z,3144610758,,0.04974718764424324,neutral,EN,False,neutral,0.010129956528544426,0.006968244910240173,0.0030874137300997972,0.0024601351469755173,0.002143549732863903,0.024541806429624557,0.95066899061203,0.005582291225437075,N/A,1,,,2025-06-18 22:43:52+00:00,,False
Remove this,Devin,comment,feat,2025-06-18 22:43:52+00:00,closed,EN,2025-06-18T22:43:52Z,3144610758,,0.659724771976471,negative,EN,True,neutral,0.038151174783706665,0.04906343296170235,0.006141080521047115,0.00327088194899261,0.03253847360610962,0.02730644680559635,0.8435285687446594,0.03147354046814144,Code Style,1,,,2025-06-18 22:43:52+00:00,,False
Use zod to parse the schema,Devin,comment,feat,2025-06-18 22:43:52+00:00,closed,EN,2025-06-18T22:43:52Z,3144610758,,0.04996471107006073,neutral,EN,False,neutral,0.009890657849609852,0.01006229780614376,0.0022250828333199024,0.0024150246754288673,0.0032875731121748686,0.009942600503563881,0.9621768593788147,0.006366402900312096,N/A,1,,,2025-06-18 22:43:52+00:00,,False
rename this to [CODE],Devin,comment,feat,2025-03-26 04:26:27+00:00,closed,EN,2025-03-26T04:26:27Z,2948031260,,0.07559234648942947,neutral,EN,False,neutral,0.008891060948371887,0.0044018980115652084,0.0015014959499239922,0.0040190755389630795,0.004456456284970045,0.02919861674308777,0.9475314021110535,0.004812727798707783,N/A,1,,,2025-03-26 04:26:27+00:00,,False
Can you make this a more specific type? e.g. something like [CODE]?,Devin,comment,feat,2025-03-26 04:26:27+00:00,closed,EN,2025-03-26T04:26:27Z,2948031260,,0.01749500073492527,neutral,EN,False,neutral,0.014884925447404385,0.011348123662173748,0.0030816039070487022,0.002043807180598378,0.0027370897587388754,0.07528357952833176,0.8906209468841553,0.008012935693841428,N/A,1,,,2025-03-26 04:26:27+00:00,,False
"@NoritakaIkeda I see, thanks! I think the motivation for this verification was to introduce the system if it was easy, so if it would be complicated, it would be good to round it up.",Devin,comment,feat,2025-07-17 08:52:57+00:00,closed,EN,,3234480284,,0.020505988970398903,positive,EN,False,joy,0.007312027271836996,0.0005821292288601398,0.0011000415543094277,0.8223702311515808,0.0068493010476231575,0.12261401116847992,0.03917229548096657,0.00396087477565743,N/A,0,,,,,False
"Everything under src/components/sharedTransition should not be exposed It's a component I played with long time ago, not ready in any way for production. I would remove the component",Devin,comment,docs,2025-03-23 07:17:16+00:00,closed,EN,2025-03-23T07:17:16Z,2924044208,,0.8848572969436646,negative,EN,True,neutral,0.02441989816725254,0.034066569060087204,0.013175358064472675,0.003490461502224207,0.07658655941486359,0.03212336450815201,0.8161377906799316,0.037062096176669,Security,1,,,2025-03-23 07:17:16+00:00,,False
I remember we wanted to avoid exposing it and keep this component internal because it's too specific for our usages,Devin,comment,docs,2025-03-23 07:17:16+00:00,closed,EN,2025-03-23T07:17:16Z,2924044208,,0.2873908579349518,neutral,EN,False,neutral,0.009790133684873581,0.012453044764697552,0.0041728331707417965,0.0025343121960759163,0.00963373389095068,0.009277553297579288,0.9521384239196777,0.009012436377815902,N/A,1,,,2025-03-23 07:17:16+00:00,,False
